location_id,country,state_union_territory,district,city_category
868,India,Maharashtra,Washim,"Tier 1 City (Mumbai, Delhi, and similar cities)"
869,India,Maharashtra,Washim,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
870,India,Maharashtra,Washim,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
871,India,Maharashtra,Yavatmal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
872,India,Maharashtra,Yavatmal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
873,India,Maharashtra,Yavatmal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
874,India,Meghalaya,East Garo Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
875,India,Meghalaya,East Garo Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
876,India,Meghalaya,East Garo Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
877,India,Meghalaya,East Jaintia Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
878,India,Meghalaya,East Jaintia Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
879,India,Meghalaya,East Jaintia Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
880,India,Meghalaya,East Khasi Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
881,India,Meghalaya,East Khasi Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
882,India,Meghalaya,East Khasi Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
883,India,Meghalaya,Eastern West Khasi Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
884,India,Meghalaya,Eastern West Khasi Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
885,India,Meghalaya,Eastern West Khasi Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
886,India,Meghalaya,North Garo Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
887,India,Meghalaya,North Garo Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
888,India,Meghalaya,North Garo Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
889,India,Meghalaya,Ri Bhoi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
890,India,Meghalaya,Ri Bhoi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
891,India,Meghalaya,Ri Bhoi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
892,India,Meghalaya,South Garo Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
893,India,Meghalaya,South Garo Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
894,India,Meghalaya,South Garo Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
895,India,Meghalaya,South West Garo Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
896,India,Meghalaya,South West Garo Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
897,India,Meghalaya,South West Garo Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
898,India,Meghalaya,South West Khasi Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
899,India,Meghalaya,South West Khasi Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
900,India,Meghalaya,South West Khasi Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
901,India,Meghalaya,West Garo Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
902,India,Meghalaya,West Garo Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
903,India,Meghalaya,West Garo Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
904,India,Meghalaya,West Jaintia Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
905,India,Meghalaya,West Jaintia Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
906,India,Meghalaya,West Jaintia Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
907,India,Meghalaya,West Khasi Hills,"Tier 1 City (Mumbai, Delhi, and similar cities)"
908,India,Meghalaya,West Khasi Hills,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
909,India,Meghalaya,West Khasi Hills,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
910,India,Nagaland,Chumoukedima,"Tier 1 City (Mumbai, Delhi, and similar cities)"
911,India,Nagaland,Chumoukedima,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
912,India,Nagaland,Chumoukedima,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
913,India,Nagaland,Dimapur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
914,India,Nagaland,Dimapur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
915,India,Nagaland,Dimapur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
916,India,Nagaland,Kiphire,"Tier 1 City (Mumbai, Delhi, and similar cities)"
917,India,Nagaland,Kiphire,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
918,India,Nagaland,Kiphire,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
919,India,Nagaland,Kohima,"Tier 1 City (Mumbai, Delhi, and similar cities)"
920,India,Nagaland,Kohima,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
921,India,Nagaland,Kohima,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
922,India,Nagaland,Longleng,"Tier 1 City (Mumbai, Delhi, and similar cities)"
923,India,Nagaland,Longleng,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
924,India,Nagaland,Longleng,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
925,India,Nagaland,Mokokchung,"Tier 1 City (Mumbai, Delhi, and similar cities)"
926,India,Nagaland,Mokokchung,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
927,India,Nagaland,Mokokchung,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
928,India,Nagaland,Mon,"Tier 1 City (Mumbai, Delhi, and similar cities)"
929,India,Nagaland,Mon,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
930,India,Nagaland,Mon,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
931,India,Nagaland,Niuland,"Tier 1 City (Mumbai, Delhi, and similar cities)"
932,India,Nagaland,Niuland,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
933,India,Nagaland,Niuland,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
934,India,Nagaland,Noklak,"Tier 1 City (Mumbai, Delhi, and similar cities)"
935,India,Nagaland,Noklak,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
936,India,Nagaland,Noklak,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
937,India,Nagaland,Peren,"Tier 1 City (Mumbai, Delhi, and similar cities)"
938,India,Nagaland,Peren,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
939,India,Nagaland,Peren,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
940,India,Nagaland,Phek,"Tier 1 City (Mumbai, Delhi, and similar cities)"
941,India,Nagaland,Phek,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
942,India,Nagaland,Phek,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
943,India,Nagaland,Shamator,"Tier 1 City (Mumbai, Delhi, and similar cities)"
944,India,Nagaland,Shamator,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
945,India,Nagaland,Shamator,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
946,India,Nagaland,Tseminyu,"Tier 1 City (Mumbai, Delhi, and similar cities)"
947,India,Nagaland,Tseminyu,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
948,India,Nagaland,Tseminyu,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
949,India,Nagaland,Tuensang,"Tier 1 City (Mumbai, Delhi, and similar cities)"
950,India,Nagaland,Tuensang,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
951,India,Nagaland,Tuensang,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
952,India,Nagaland,Wokha,"Tier 1 City (Mumbai, Delhi, and similar cities)"
953,India,Nagaland,Wokha,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
954,India,Nagaland,Wokha,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
955,India,Nagaland,Zunheboto,"Tier 1 City (Mumbai, Delhi, and similar cities)"
956,India,Nagaland,Zunheboto,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
957,India,Nagaland,Zunheboto,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
958,India,Puducherry,Karaikal,"Tier 1 City (Mumbai, Delhi, and similar cities)"
959,India,Puducherry,Karaikal,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
960,India,Puducherry,Karaikal,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
961,India,Puducherry,Puducherry,"Tier 1 City (Mumbai, Delhi, and similar cities)"
962,India,Puducherry,Puducherry,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
963,India,Puducherry,Puducherry,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
964,India,Rajasthan,Ajmer,"Tier 1 City (Mumbai, Delhi, and similar cities)"
965,India,Rajasthan,Ajmer,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
966,India,Rajasthan,Ajmer,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
967,India,Rajasthan,Alwar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
968,India,Rajasthan,Alwar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
969,India,Rajasthan,Alwar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
970,India,Rajasthan,Balotra,"Tier 1 City (Mumbai, Delhi, and similar cities)"
971,India,Rajasthan,Balotra,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
972,India,Rajasthan,Balotra,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
973,India,Rajasthan,Banswara,"Tier 1 City (Mumbai, Delhi, and similar cities)"
974,India,Rajasthan,Banswara,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
975,India,Rajasthan,Banswara,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
976,India,Rajasthan,Baran,"Tier 1 City (Mumbai, Delhi, and similar cities)"
977,India,Rajasthan,Baran,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
978,India,Rajasthan,Baran,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
979,India,Rajasthan,Barmer,"Tier 1 City (Mumbai, Delhi, and similar cities)"
980,India,Rajasthan,Barmer,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
981,India,Rajasthan,Barmer,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
982,India,Rajasthan,Beawar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
983,India,Rajasthan,Beawar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
984,India,Rajasthan,Beawar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
985,India,Rajasthan,Bharatpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
986,India,Rajasthan,Bharatpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
987,India,Rajasthan,Bharatpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
988,India,Rajasthan,Bhilwara,"Tier 1 City (Mumbai, Delhi, and similar cities)"
989,India,Rajasthan,Bhilwara,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
990,India,Rajasthan,Bhilwara,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
991,India,Rajasthan,Bikaner,"Tier 1 City (Mumbai, Delhi, and similar cities)"
992,India,Rajasthan,Bikaner,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
993,India,Rajasthan,Bikaner,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
994,India,Rajasthan,Bundi,"Tier 1 City (Mumbai, Delhi, and similar cities)"
995,India,Rajasthan,Bundi,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
996,India,Rajasthan,Bundi,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
997,India,Rajasthan,Chittorgarh,"Tier 1 City (Mumbai, Delhi, and similar cities)"
998,India,Rajasthan,Chittorgarh,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
999,India,Rajasthan,Chittorgarh,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1000,India,Rajasthan,Churu,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1001,India,Rajasthan,Churu,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1002,India,Rajasthan,Churu,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1003,India,Rajasthan,Dausa,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1004,India,Rajasthan,Dausa,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1005,India,Rajasthan,Dausa,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1006,India,Rajasthan,Deeg,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1007,India,Rajasthan,Deeg,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1008,India,Rajasthan,Deeg,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1009,India,Rajasthan,Dholpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1010,India,Rajasthan,Dholpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1011,India,Rajasthan,Dholpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1012,India,Rajasthan,Didwana-Kuchaman,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1013,India,Rajasthan,Didwana-Kuchaman,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1014,India,Rajasthan,Didwana-Kuchaman,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1015,India,Rajasthan,Dungarpur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1016,India,Rajasthan,Dungarpur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1017,India,Rajasthan,Dungarpur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1018,India,Rajasthan,Ganganagar,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1019,India,Rajasthan,Ganganagar,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1020,India,Rajasthan,Ganganagar,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1021,India,Rajasthan,Hanumangarh,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1022,India,Rajasthan,Hanumangarh,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1023,India,Rajasthan,Hanumangarh,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1024,India,Rajasthan,Jaipur,"Tier 1 City (Mumbai, Delhi, and similar cities)"
1025,India,Rajasthan,Jaipur,"Tier 2 and Tier 3 Cities (Guntur, Patna, Chandigarh, Kanpur, Srinagar, Bhopal, Thrissur, Kolhapur, Dehradun and other small cities)"
1026,India,Rajasthan,Jaipur,"Towns and Rural Villages (Not Cities, typically less than 5-10 lac population)"
1027,India,Rajasthan,Jaisalmer,"Tier 1 City (Mumbai, Delhi, and similar cities)"
